strategy,transition_step,source_id,source_nombre,target_id,target_nombre,score_before,score_after,delta_score,rank_before,rank_after,delta_rank_improvement,relation
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I14,LO OVALLE,0.6371787956227899,0.5302680841538587,-0.10691071146893116,2,5,-3,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I26,SAN PABLO,0.6268373699221884,0.5863061971581027,-0.04053117276408569,3,1,2,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I30,WALKER - HUALLE - AGUIRRE,0.5815413361963746,0.582167543325313,0.0006262071289383497,4,2,2,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C066,CUATRO PONIENTE,0.572487990377622,0.572487990377622,0,5,3,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I11,JOSE JOAQUIN PEREZ,0.5721603338810728,0.5587180957996021,-0.013442238081470714,6,4,2,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,EP-ALAMEDA-T3,ALAMEDA TRAMO 3,0.558260973877864,0.4902395477729498,-0.06802142610491418,7,10,-3,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I16,MATTA-VESPUCIO NORTE,0.5227107068074346,0.5227107068074346,0,8,6,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I20,PAC - LO ESPEJO - EL BOSQUE,0.49632538126901565,0.503748125196464,0.007422743927448294,9,8,1,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I15,MARTINEZ DE ROZAS,0.49042582216035796,0.42342407874800625,-0.06700174341235171,10,22,-12,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I01,BARÓN DE JURAS REALES,0.48687720322810635,0.48687720322810635,0,11,11,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C068,SAN CARLOS,0.48156244324655567,0.48156244324655567,0,12,12,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,EP-I34,VICUÑA MACKENNA,0.4789418889773093,0.4789418889773093,0,13,13,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I22,PEDRO FONTOVA,0.4728109936708254,0.4728109936708254,0,14,14,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I09,GENERAL VELASQUEZ,0.45347011016300426,0.37190485218797154,-0.08156525797503272,15,34,-19,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I08,GENERAL OSCAR BONILLA,0.44379823929485906,0.5152019385572235,0.07140369926236445,16,7,9,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C006,DOMINGO TOCORNAL,0.44257795158972896,0.44257795158972896,0,17,16,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I05,DIAGONAL JOSE MARIA CARO,0.43893681633352033,0.43893681633352033,0,18,17,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,EP-I10,GRAN AVENIDA,0.435180901694348,0.45002418527643756,0.014843283582089584,19,15,4,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I21,PEDRO DE VALDIVIA,0.43141163724900483,0.43198235096302845,0.0005707137140236185,20,18,2,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I07,EL GUANACO,0.42548756362861406,0.42548756362861406,0,21,20,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I02,CARLOS VALDOVINOS,0.4243998641097862,0.35451515707262266,-0.06988470703716354,22,41,-19,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I29,SANTA ROSA,0.42297111297710543,0.4235325573693767,0.0005614443922712931,23,21,2,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C060,ROJAS MAGALLANES,0.4219139986989199,0.42247939656875466,0.0005653978698347828,24,23,1,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C057,PADRE VICENTE IRARRAZABAL - MANUEL CHACON,0.41723732777812184,0.35926879818012003,-0.057968529598001806,25,40,-15,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I24,RADAL,0.41533970570255174,0.4019586400827961,-0.013381065619755661,26,28,-2,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I19,PAC-LO ESPEJO-SN BDO,0.41460848628355157,0.41843348297957955,0.0038249966960279824,27,25,2,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I10,GRAN AVENIDA,0.40682183317748805,0.42885168392375667,0.02202985074626862,28,19,9,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C058,ANTONIO EBNER-BARROS ARANA,0.40679457494201116,0.350997687135054,-0.05579688780695713,29,43,-14,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,EP-I33,LA CHIMBA,0.4043195865206677,0.4043195865206677,0,30,26,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I06,DIAGONAL ORIENTE,0.40267663972498335,0.40267663972498335,0,31,27,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I04,DEL FERROCARRIL,0.3940478916997146,0.5026073146224199,0.10855942292270532,32,9,23,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C081,SAN GREGORIO - DIEGO MEZA,0.38932341506856066,0.3897582429213287,0.00043482785276804936,33,30,3,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C070,MENDOZA (EX-CORONEL ROBLES),0.387202115587132,0.3937720786581624,0.00656996307103036,34,29,5,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C029,MARIA ELENA,0.3866330072050211,0.3866330072050211,0,35,31,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C061,EL PINAR,0.38117344530336017,0.38160827315612816,0.00043482785276799385,36,32,4,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C050,MAR DE DRAKE,0.3754671127887729,0.3754671127887729,0,37,33,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C003,CONCHA Y TORO,0.3709576416282776,0.3709576416282776,0,38,35,3,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C024,LOS ARRAYANES - LOS COPIHUES,0.369297779392275,0.2909815151341239,-0.07831626425815108,39,68,-29,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C086,LA ESTRELLA,0.36814789692769634,0.36814789692769634,0,40,36,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C032,OBISPO MANUEL UMAÑA,0.36167847000046166,0.31389417400550856,-0.0477842959949531,41,54,-13,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I27,SANTA CECILIA - NONATO COO,0.36006768212709356,0.36006768212709356,0,42,39,3,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I25,SAN FRANCISCO,0.3566735624368237,0.36278550273533117,0.006111940298507479,43,38,5,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C044,LOS CERRILLOS,0.355273233150638,0.34964631946381725,-0.005626913686820778,44,44,0,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C043,NEPTUNO,0.35474887854437137,0.2875846994398938,-0.06716417910447758,45,72,-27,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I17,MATUCANA,0.3532790270795219,0.3536472146483408,0.0003681875688189007,46,42,4,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C053,CONDELL,0.3532028448920026,0.3681132926531967,0.014910447761194101,47,37,10,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C023,AVENIDA DORSAL,0.34913804016037303,0.4198963414700359,0.07075830130966287,48,24,24,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C014,JOSE DOMINGO CAÑAS,0.3434151720257287,0.3434151720257287,0,49,45,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C083,ORIENTAL-LAS PARCELAS,0.33400841178333013,0.33400841178333013,0,50,46,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C078,WALDO TAFF,0.33255806783730496,0.29534911261342445,-0.03720895522388051,51,66,-15,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C001,SAN EUGENIO,0.3301050844306759,0.3301050844306759,0,52,47,5,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C049,FEDERICO ERRÁZURIZ (EX SERRANO),0.32905890532348764,0.32905890532348764,0,53,48,5,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I13,LO ESPEJO-RIQUELME,0.32833080195639963,0.32833080195639963,0,54,49,5,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C041,VISTA HERMOSA,0.32433865422117386,0.31412803040111625,-0.010210623820057607,55,53,2,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C007,EDUARDO CASTILLO VELASCO,0.3209682481807713,0.3209682481807713,0,56,50,6,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C067,CARDENAL RAUL SILVA HENRIQUEZ,0.31744308727562154,0.31744308727562154,0,57,51,6,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C074,URETA COX,0.31449957814869145,0.31449957814869145,0,58,52,6,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C090,SANTO DOMINGO,0.3106717940498921,0.3106717940498921,0,59,55,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C005,CORONEL ALEJANDRO SEPULVEDA,0.3106497256836105,0.3106497256836105,0,60,56,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C088,ÑUBLE,0.30596663776619404,0.30596663776619404,0,61,57,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C020,LATINOAMERICA - PINTOR MURILLO - FRANCISCO TOLEDO,0.3053874986899725,0.3053874986899725,0,62,58,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C028,MADRID,0.3053850663175511,0.3053850663175511,0,63,59,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C034,PEDRO LEON UGALDE,0.30513444215224494,0.30513444215224494,0,64,60,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C037,SAN ALFONSO,0.3032697592490899,0.3032697592490899,0,65,61,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C030,MAULE,0.30294715823212187,0.30294715823212187,0,66,62,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C042,PRINCIPE DE GALES,0.3015275299366899,0.3015275299366899,0,67,63,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C087,SALVADOR GUTIERREZ,0.2988400180747415,0.2988400180747415,0,68,64,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I28,SANTA RAQUEL,0.2960140924026152,0.2960140924026152,0,69,65,4,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C013,HEROES DE LA CONCEPCION,0.29161502323158384,0.29161502323158384,0,70,67,3,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C027,LOS PRESIDENTES,0.2903073892430075,0.2903073892430075,0,71,70,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I32,EINSTEIN,0.2891830343121434,0.2891830343121434,0,72,71,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C004,CONSISTORIAL,0.28796525159755554,0.29093172378697835,0.0029664721894228085,73,69,4,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I23,PETERSEN - VICUÑA MACKENNA,0.28720997267232284,0.28720997267232284,0,74,73,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C063,LONGITUDINAL,0.28538182252354,0.28538182252354,0,75,74,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C015,JOSE MANUEL GUZMAN,0.2845092001303485,0.2845092001303485,0,76,75,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C046,EUCALIPTOS,0.2836213631052964,0.2836213631052964,0,77,76,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C022,LLANURA  - EL DESIERTO,0.2832694397879176,0.2832694397879176,0,78,77,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I18,NUEVA IMPERIAL,0.28249960315815087,0.2713475180044774,-0.011152085153673497,79,82,-3,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I31,FERNANDEZ ALBANO,0.27793271006427517,0.27793271006427517,0,80,78,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C035,PRODIVENCIA,0.27556952254522565,0.27556952254522565,0,81,79,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C052,BAQUEDANO - POSTALES ORIENTE,0.2725119994529144,0.2725119994529144,0,82,80,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C062,CORONA SUECA,0.27233361403980005,0.27233361403980005,0,83,81,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C089,J J PEREZ,0.26495488367176884,0.26495488367176884,0,84,83,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C064,SILVA CARVALLO - SANTA ELENA,0.264928178794096,0.264928178794096,0,85,84,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C047,VIOLETA PARRA,0.2648001936107111,0.2648001936107111,0,86,85,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C079,LAS AMERICAS,0.26410913255677176,0.264377359699667,0.00026822714289526095,87,86,1,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C40,VICUÑA MACKENNA - SAN MARTIN,0.2599804114545511,0.2599804114545511,0,88,88,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C011,EYZAGUIRRE,0.2597262361382782,0.2597262361382782,0,89,89,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C069,LOS OLMOS,0.2594151168255869,0.2594151168255869,0,90,90,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C065,NUEVA SAN MARTIN,0.2588125082913236,0.2588125082913236,0,91,91,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C009,EL ROSAL - SANTA ELENA,0.258292338870139,0.258292338870139,0,92,92,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C076,ISLA DECEPCION,0.25765035826791644,0.24485989841133612,-0.01279045985658031,93,100,-7,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C002,CAPITAN IGNACIO CARRERA PINTO,0.2546555618818747,0.2546555618818747,0,94,93,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C048,GENERAL ARRIAGADA,0.2517348978903142,0.2517348978903142,0,95,94,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C033,OBSERVATORIO,0.25172362934577086,0.25172362934577086,0,96,95,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,I03,CARRASCAL,0.24854515940907576,0.24854515940907576,0,97,96,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C054,VICTORIA,0.24818166256108362,0.24818166256108362,0,98,97,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C017,LA PARINACOTA,0.24787162646529243,0.24787162646529243,0,99,98,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C056,TEMUCO - TORO MAZOTTE,0.2468166288620158,0.2468166288620158,0,100,99,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C038,TALCAHUANO - SANTA INES - LOS EDILES,0.24550764665869662,0.23435556150502312,-0.011152085153673497,101,108,-7,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C026,LOS MAITENES,0.24476449972018605,0.24476449972018605,0,102,101,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C031,NECOCHEA,0.24437487011116932,0.23322278495749582,-0.011152085153673497,103,109,-6,substitution_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C071,BARROS ARANA,0.2432718387690382,0.2432718387690382,0,104,102,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C082,CAUPOLICAN,0.24201028797730914,0.24201028797730914,0,105,103,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C080,PARAGUAY,0.2404621201898296,0.2404621201898296,0,106,104,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C036,RIO REFUGIO - SALAR SURIRE,0.23882288406802515,0.23882288406802515,0,107,105,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C077,RICARDO VIAL,0.23530100578344948,0.23530100578344948,0,108,106,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C012,GABRIELA ORIENTE,0.23493763531224565,0.23493763531224565,0,109,107,2,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C019,LAS HIJUELAS SUR - LIBERTADOR BERNARDO OHIGGINS,0.23151138733257812,0.23151138733257812,0,110,110,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C051,JOSE MIGUEL INFANTE - DOMINGO STA MARIA,0.22770327755636682,0.22770327755636682,0,111,111,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C008,EL CERRO,0.22664145134727998,0.22664145134727998,0,112,112,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C039,TUPUNGATO,0.22275270275256875,0.22275270275256875,0,113,113,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C072,COVADONGA,0.2222660174854263,0.2222660174854263,0,114,114,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C010,ESQ BLANCA - ALBERTO LLONA,0.219488334536514,0.219488334536514,0,115,115,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C084,EL PINO - UNO SUR,0.21625589427110412,0.21625589427110412,0,116,116,0,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C021,LAUTARO,0.20904169103894277,0.26431781044192787,0.0552761194029851,117,87,30,complementarity_signal
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C055,ARTURO PRAT,0.1970214926913857,0.1970214926913857,0,118,117,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C085,LOS LIBERTADORES,0.19011991189992178,0.19011991189992178,0,119,118,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C018,LA PRIMAVERA,0.18728903995307272,0.18728903995307272,0,120,119,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C045,PORTO ALEGRE,0.1789631843926075,0.1789631843926075,0,121,120,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C025,LOS DURAZNOS,0.17773769788730326,0.17773769788730326,0,122,121,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C073,LOS MORROS,0.16537203853610075,0.16537203853610075,0,123,122,1,neutral
static_fixed_set,1,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,C016,JUANITA,0.15869954711149178,0.15869954711149178,0,124,123,1,neutral
static_fixed_set,2,I14,LO OVALLE,I26,SAN PABLO,0.5863061971581027,0.5863061971581027,0,1,4,-3,neutral
static_fixed_set,2,I14,LO OVALLE,I30,WALKER - HUALLE - AGUIRRE,0.582167543325313,0.5839276492389375,0.0017601059136245212,2,5,-3,complementarity_signal
static_fixed_set,2,I14,LO OVALLE,C066,CUATRO PONIENTE,0.572487990377622,0.572487990377622,0,3,6,-3,neutral
static_fixed_set,2,I14,LO OVALLE,I11,JOSE JOAQUIN PEREZ,0.5587180957996021,0.553121080874229,-0.005597014925373123,4,7,-3,substitution_signal
static_fixed_set,2,I14,LO OVALLE,I16,MATTA-VESPUCIO NORTE,0.5227107068074346,0.5227107068074346,0,6,8,-2,neutral
static_fixed_set,2,I14,LO OVALLE,I08,GENERAL OSCAR BONILLA,0.5152019385572235,0.5096049236318504,-0.005597014925373123,7,9,-2,substitution_signal
static_fixed_set,2,I14,LO OVALLE,I20,PAC - LO ESPEJO - EL BOSQUE,0.503748125196464,0.4452257991657996,-0.05852232603066437,8,17,-9,substitution_signal
static_fixed_set,2,I14,LO OVALLE,I04,DEL FERROCARRIL,0.5026073146224199,0.48151023475703064,-0.02109707986538928,9,13,-4,substitution_signal
static_fixed_set,2,I14,LO OVALLE,EP-ALAMEDA-T3,ALAMEDA TRAMO 3,0.4902395477729498,0.4846425328475767,-0.005597014925373123,10,11,-1,substitution_signal
static_fixed_set,2,I14,LO OVALLE,I01,BARÓN DE JURAS REALES,0.48687720322810635,0.48687720322810635,0,11,10,1,neutral
static_fixed_set,2,I14,LO OVALLE,C068,SAN CARLOS,0.48156244324655567,0.48156244324655567,0,12,12,0,neutral
static_fixed_set,2,I14,LO OVALLE,EP-I34,VICUÑA MACKENNA,0.4789418889773093,0.4789418889773093,0,13,14,-1,neutral
static_fixed_set,2,I14,LO OVALLE,I22,PEDRO FONTOVA,0.4728109936708254,0.4728109936708254,0,14,15,-1,neutral
static_fixed_set,2,I14,LO OVALLE,EP-I10,GRAN AVENIDA,0.45002418527643756,0.45002418527643756,0,15,16,-1,neutral
static_fixed_set,2,I14,LO OVALLE,C006,DOMINGO TOCORNAL,0.44257795158972896,0.44257795158972896,0,16,18,-2,neutral
static_fixed_set,2,I14,LO OVALLE,I05,DIAGONAL JOSE MARIA CARO,0.43893681633352033,0.43893681633352033,0,17,19,-2,neutral
static_fixed_set,2,I14,LO OVALLE,I21,PEDRO DE VALDIVIA,0.43198235096302845,0.43212362956110834,0.00014127859807988585,18,20,-2,complementarity_signal
static_fixed_set,2,I14,LO OVALLE,I10,GRAN AVENIDA,0.42885168392375667,0.6436517153386394,0.21480003141488274,19,2,17,complementarity_signal
static_fixed_set,2,I14,LO OVALLE,I07,EL GUANACO,0.42548756362861406,0.41989054870324094,-0.005597014925373123,20,25,-5,substitution_signal
static_fixed_set,2,I14,LO OVALLE,I29,SANTA ROSA,0.4235325573693767,0.37341708864264717,-0.05011546872672956,21,32,-11,substitution_signal
static_fixed_set,2,I14,LO OVALLE,I15,MARTINEZ DE ROZAS,0.42342407874800625,0.42342407874800625,0,22,22,0,neutral
static_fixed_set,2,I14,LO OVALLE,C060,ROJAS MAGALLANES,0.42247939656875466,0.4242842786017823,0.0018048820330276438,23,21,2,complementarity_signal
static_fixed_set,2,I14,LO OVALLE,C023,AVENIDA DORSAL,0.4198963414700359,0.4198963414700359,0,24,24,0,neutral
static_fixed_set,2,I14,LO OVALLE,I19,PAC-LO ESPEJO-SN BDO,0.41843348297957955,0.4212325337834712,0.002799050803891645,25,23,2,complementarity_signal
static_fixed_set,2,I14,LO OVALLE,EP-I33,LA CHIMBA,0.4043195865206677,0.4043195865206677,0,26,26,0,neutral
static_fixed_set,2,I14,LO OVALLE,I06,DIAGONAL ORIENTE,0.40267663972498335,0.40267663972498335,0,27,27,0,neutral
static_fixed_set,2,I14,LO OVALLE,I24,RADAL,0.4019586400827961,0.4019586400827961,0,28,28,0,neutral
static_fixed_set,2,I14,LO OVALLE,C070,MENDOZA (EX-CORONEL ROBLES),0.3937720786581624,0.3937720786581624,0,29,29,0,neutral
static_fixed_set,2,I14,LO OVALLE,C081,SAN GREGORIO - DIEGO MEZA,0.3897582429213287,0.3225940638168511,-0.06716417910447764,30,48,-18,substitution_signal
static_fixed_set,2,I14,LO OVALLE,C029,MARIA ELENA,0.3866330072050211,0.3866330072050211,0,31,30,1,neutral
static_fixed_set,2,I14,LO OVALLE,C061,EL PINAR,0.38160827315612816,0.3144440940516505,-0.06716417910447764,32,51,-19,substitution_signal
static_fixed_set,2,I14,LO OVALLE,C050,MAR DE DRAKE,0.3754671127887729,0.3754671127887729,0,33,31,2,neutral
static_fixed_set,2,I14,LO OVALLE,I09,GENERAL VELASQUEZ,0.37190485218797154,0.37191771416231983,0.000012861974348299388,34,34,0,complementarity_signal
static_fixed_set,2,I14,LO OVALLE,C003,CONCHA Y TORO,0.3709576416282776,0.3709576416282776,0,35,35,0,neutral
static_fixed_set,2,I14,LO OVALLE,C086,LA ESTRELLA,0.36814789692769634,0.36814789692769634,0,36,36,0,neutral
static_fixed_set,2,I14,LO OVALLE,C053,CONDELL,0.3681132926531967,0.3681132926531967,0,37,37,0,neutral
static_fixed_set,2,I14,LO OVALLE,I25,SAN FRANCISCO,0.36278550273533117,0.6531073182464816,0.29032181551115044,38,1,37,complementarity_signal
static_fixed_set,2,I14,LO OVALLE,I27,SANTA CECILIA - NONATO COO,0.36006768212709356,0.36006768212709356,0,39,38,1,neutral
static_fixed_set,2,I14,LO OVALLE,C057,PADRE VICENTE IRARRAZABAL - MANUEL CHACON,0.35926879818012003,0.3536717832547469,-0.005597014925373123,40,40,0,substitution_signal
static_fixed_set,2,I14,LO OVALLE,I02,CARLOS VALDOVINOS,0.35451515707262266,0.35451515707262266,0,41,39,2,neutral
